sku,qty,out_of_stock_qty,price
I0001080,0,1,5.06
I0001081,47,0,3.06
I0001082,0,1,13.8
I0001083,9,0,3.6
I0001084,0,1,3.49
I0001085,72,0,13.8
I0001086,72,0,2.87
I0001087,0,1,3.84
I0001088,1,0,4.69
I0001089,643,0,3.84
I0001090,166,0,12.08
I0001091,0,1,2.76
I0001092,0,1,13.8
I0001093,0,1,5.18
I0001094,0,1,13.8
I0001095,0,1,13.8
I0001096,0,1,13.8
I0001097,613,0,1.27
I0001098,75,0,2.48
I0001099,13,0,2.42
I0001100,0,1,1.38
I0001101,15,0,2.42
I0001102,0,1,13.8
I0001103,0,1,13.8
I0001104,0,1,13.8
I0001105,4,0,13.8
I0001106,0,1,13.8
I0001107,2,0,11.04
I0001108,0,1,17.94
I0001109,17,0,4.14
I0001110,2,0,5.52
I0001111,44,0,2.76
I0001112,0,1,2.07
I0001113,0,1,2.82
I0001114,5,0,2.03
I0001115,19,0,5.52
I0001116,0,1,5.93
I0001117,0,1,26.22
I0001118,0,1,12.42
I0001119,0,1,31.74
I0001120,0,1,22.08
I0001121,2,0,11.04
I0001122,0,1,23.46
I0001123,8,0,45.54
I0001124,0,1,9.66
I0001125,0,1,5.52
I0001126,0,1,1.82
I0001127,0,1,2.62
I0001128,29,0,5.52
I0001129,149,0,10.01
I0001130,1,0,9.66
I0001131,2,0,2.69
I0001132,3,0,4.14
I0001133,4,0,4.14
I0001134,0,1,11.04
I0001135,0,1,5.52
I0001136,0,1,17.94
I0001137,0,1,0.76
I0001138,0,1,0.76
I0001139,0,1,15.18
I0001140,10,0,3.86
I0001141,0,1,3.63
I0001142,0,1,2.57
I0001143,0,1,3.34
I0001144,365,0,2.07
I0001145,58,0,2.07
I0001146,27,0,2.76
I0001147,12,0,2.46
I0001148,21,0,3.82
I0001149,0,1,3.82
I0001150,0,1,3.6
I0001151,0,1,3.34
I0001152,3,0,16.56
I0001153,0,1,16.56
I0001154,0,1,14.49
I0001155,0,1,4.49
I0001156,31,0,15.87
I0001157,0,1,16.56
I0001158,-74,1,15.87
I0001159,0,1,5.52
I0001160,8,0,22.77
I0001161,0,1,2.35
I0001162,0,1,4.14
I0001163,2,0,42.78
I0001164,3,0,2.76
I0001165,1,0,13.8
I0001166,22,0,13.11
I0001167,57,0,20.36
I0001168,0,1,14.49
I0001169,0,1,15.18
I0001170,0,1,16.56
I0001171,0,1,3.45
I0001172,0,1,14.49
I0001173,0,1,30.36
I0001174,0,1,2.76
I0001175,0,1,13.8
I0001176,0,1,22.08
I0001177,0,1,13.8
I0001178,3,0,2.76
I0001179,6,0,22.77
I0001180,0,1,13.8
I0001181,0,1,13.8
I0001182,0,1,13.8
I0001183,2,0,27.6
I0001184,0,1,1.02
I0001185,0,1,3.66
I0001186,1,0,4.14
I0001187,6,0,6.21
I0001188,33,0,37.26
I0001189,26,0,12.42
I0001190,1,0,7.59
I0001191,0,1,1.73
I0001192,2,0,19.32
I0001193,7,0,3.45
I0001194,0,1,2.76
I0001195,0,1,1.04
I0001196,0,1,0.98
I0001197,2,0,41.4
I0001198,2,0,11.73
I0001199,0,1,1.66
I0001200,0,1,22.08
I0001201,1,0,16.56
I0001202,1,0,9.66
I0001203,0,1,11.04
I0001204,4,0,3.45
I0001205,0,1,3.09
I0001206,2,0,4.49
I0001207,0,1,4.14
I0001208,0,1,3.68
I0001209,0,1,4.49
I0001210,-54,1,2.91
I0001211,0,1,0.95
I0001212,5,0,0.95
I0001213,0,1,0.97
I0001214,0,1,6.56
I0001215,0,1,5.52
I0001216,2,0,4.49
I0001217,0,1,17.94
I0001218,0,1,31.74
I0001219,0,1,19.32
I0001220,0,1,5.05
I0001221,0,1,2.19
I0001222,0,1,2.18
I0001223,0,1,2.28
I0001224,0,1,7.59
I0001225,0,1,5.52
I0001226,0,1,5.52
I0001227,1,0,11.04
I0001228,0,1,14.49
I0001229,3,0,5.18
I0001230,3,0,5.18
I0001231,15,0,5.18
I0001232,0,1,12.08
I0001233,0,1,17.25
I0001234,2,0,4.49
I0001235,148,0,4.14
I0001236,2,0,6.9
I0001237,0,1,13.11
I0001238,0,1,9.66
I0001239,0,1,9.66
I0001240,0,1,9.66
I0001241,0,1,16.56
I0001242,3,0,59.34
I0001243,1,0,38.64
I0001244,2,0,13.11
I0001245,1,0,19.32
I0001246,1,0,20.7
I0001247,3,0,18.29
I0001248,1,0,9.38
I0001249,0,1,11.04
I0001250,7,0,9.66
I0001251,125,0,13.11
I0001252,3,0,20.01
I0001253,444,0,10.7
I0001254,2,0,8.28
I0001255,7,0,3.45
I0001256,3,0,4.14
I0001257,3,0,3.45
I0001258,17,0,4.14
I0001259,6,0,2.76
I0001260,21,0,4.14
I0001261,10,0,3.45
I0001262,0,1,4.14
I0001263,0,1,5.8
I0001264,24,0,3.8
I0001265,0,1,3.45
I0001266,155,0,6.21
I0001267,19,0,4.14
I0001268,152,0,10.7
I0001269,5,0,4.14
I0001270,0,1,4.14
I0001271,0,1,9.66
I0001272,25,0,12.42
I0001273,0,1,6.9
I0001274,0,1,8.28
I0001275,0,1,13.8
I0001276,0,1,8.28
I0001277,7,0,6.9
I0001278,0,1,22.08
I0001279,3,0,8.21
I0001280,3,0,15.18
I0001281,1,0,15.18
I0001282,0,1,8.28
I0001283,1,0,8.28
I0001284,488,0,3.45
I0001285,1,0,2.37
I0001286,0,1,3.49
I0001287,0,1,3.88
I0001288,0,1,20.7
I0001289,0,1,19.84
I0001290,3,0,4.14
I0001291,22,0,7.25
I0001292,0,1,3.11
I0001293,0,1,12.08
I0001294,0,1,2.76
I0001295,0,1,12.42
I0001296,0,1,2.76
I0001297,0,1,2.42
I0001298,3,0,13.8
I0001299,0,1,17.94
I0001300,0,1,4.83
I0001301,0,1,8.97
I0001302,2,0,15.18
I0001303,0,1,11.73
I0001304,0,1,2.07
I0001305,0,1,1.38
I0001306,0,1,21.39
I0001307,0,1,43.72
I0001308,3,0,42.78
I0001309,3,0,22.08
I0001310,54,0,44.16
I0001311,335,0,40.02
I0001312,0,1,33.81
I0001313,0,1,23.46
I0001314,9,0,3.45
I0001315,0,1,3.57
I0001316,2,0,96.6
I0001317,0,1,15.18
I0001318,0,1,38.64
I0001319,0,1,20.7
I0001320,0,1,27.6
I0001321,0,1,2.76
I0001322,151,0,23.46
I0001323,0,1,2.76
I0001324,3,0,9.32
I0001325,0,1,26.22
I0001326,0,1,22.43
I0001327,3,0,9.63
I0001328,0,1,5.05
I0001329,1,0,11.04
I0001330,62,0,15.18
I0001331,0,1,16.56
I0001332,0,1,5.04
I0001333,1,0,5.52
I0001334,223,0,19.32
I0001335,1,0,20.7
I0001336,0,1,6.21
I0001337,0,1,29.96
I0001338,12,0,4.79
I0001339,20,0,24.15
I0001340,45,0,3.11
I0001341,80,0,2.97
I0001342,125,0,3.11
I0001343,180,0,2.07
I0001344,12,0,2.07
I0001345,3,0,2.1
I0001346,687,0,1.93
I0001347,0,1,3.67
I0001348,0,1,4.47
I0001349,0,1,15.87
I0001350,4,0,4.14
I0001351,3,0,2.07
I0001352,2,0,2.07
I0001353,1,0,8.97
I0001354,1691,0,7.94
I0001355,158,0,7.59
I0001356,1373,0,7.94
I0001357,3695,0,7.59
I0001358,0,1,4.14
I0001359,0,1,2.35
I0001360,0,1,4.6
I0001361,29,0,4.07
I0001362,3,0,4.18
I0001363,0,1,5.05
I0001364,113,0,17.94
I0001365,0,1,11.04
I0001366,0,1,11.04
I0001367,0,1,8.28
I0001368,0,1,6.9
I0001369,0,1,2.65
I0001370,3,0,5.19
I0001371,2,0,6.44
I0001372,1,0,21.39
I0001373,1,0,5.81
I0001374,0,1,9.66
I0001375,0,1,5.13
I0001376,2,0,24.63
I0001377,20,0,4
I0001378,3,0,2.18
I0001379,23,0,4
I0001380,0,1,6.75
I0001381,10,0,6.91
I0001382,0,1,34.5
I0001383,-4,1,11.73
I0001384,10,0,11.73
I0001385,-1,1,9.66
I0001386,4,0,11.04
I0001387,3,0,14.49
I0001388,32,0,7.59
I0001389,52,0,7.59
I0001390,3,0,34.5
I0001391,0,1,0.73
I0001392,0,1,0.73
I0001393,0,1,0.73
I0001394,27,0,7.59
I0001395,0,1,16.56
I0001396,0,1,2
I0001397,3,0,2.07
I0001398,0,1,1.92
I0001399,0,1,2.97
I0001400,0,1,1.79
I0001401,2,0,15.18
I0001402,0,1,4.69
I0001403,0,1,6.21
I0001404,0,1,1.73
I0001405,0,1,1.49
I0001406,0,1,11.04
I0001407,94,0,10.7
I0001408,16,0,15.18
I0001409,0,1,10.7
I0001410,2,0,14.49
I0001411,39,0,13.8
I0001412,1,0,18.63
I0001413,3,0,13.11
I0001414,2,0,13.11
I0001415,1,0,19.32
I0001416,0,1,22.08
I0001417,3,0,9.66
I0001418,1,0,17.25
I0001419,0,1,5.52
I0001420,77,0,3.45
I0001421,1,0,2.42
I0001422,12,0,3.66
I0001423,449,0,3.38
I0001424,155,0,3.66
I0001425,3,0,2.01
I0001426,6,0,19.32
I0001427,1,0,12.77
I0001428,0,1,9.66
I0001429,1,0,3.31
I0001430,11,0,2.29
I0001431,6,0,22.08
I0001432,0,1,6.21
I0001433,0,1,6.21
I0001434,21,0,6.9
I0001435,-24,1,6.21
I0001436,109,0,4.14
I0001437,250,0,4.14
I0001438,20,0,4.14
I0001439,2,0,4.49
I0001440,0,1,5.52
I0001441,4,0,7.59
I0001442,0,1,2.9
I0001443,0,1,3.63
I0001444,0,1,4.76
I0001445,0,1,3.64
I0001446,0,1,3.45
I0001447,0,1,6
I0001448,3,0,6.21
I0001449,2,0,9.66
I0001450,0,1,6.21
I0001451,3,0,6.21
I0001452,3,0,59.34
I0001453,2,0,38.64
I0001454,2,0,3.04
I0001455,0,1,5.52
I0001456,16,0,10.35
I0001457,3,0,37.26
I0001458,83,0,38.64
I0001459,297,0,8.63
I0001460,0,1,16.7
I0001461,1,0,12.42
I0001462,0,1,3.31
I0001463,14,0,2.29
I0001464,0,1,3.67
I0001465,0,1,5.05
I0001466,6,0,6.4
I0001467,0,1,3.33
I0001468,3,0,7.51
I0001469,2,0,3.16
I0001470,3,0,2.08
I0001471,0,1,3.33
I0001472,9,0,3.33
I0001473,1,0,1.9
I0001474,0,1,1.52
I0001475,2,0,28.98
I0001476,1,0,2.01
I0001477,0,1,17.94
I0001478,1,0,29.67
I0001479,6,0,27.6
I0001480,0,1,16.56
I0001481,3,0,52.44
I0001482,3,0,34.5
I0001483,0,1,5.52
I0001484,3,0,22.08
I0001485,0,1,42.78
I0001486,3,0,5.52
I0001487,13,0,8.97
I0001488,11,0,10.01
I0001489,0,1,5.89
I0001490,0,1,1.09
I0001491,2,0,5.52
I0001492,1,0,4.14
I0001493,3,0,3.45
I0001494,2,0,11.04
I0001495,1,0,11.04
I0001496,1,0,5.52
I0001497,1,0,11.04
I0001498,3,0,3.45
I0001499,0,1,1.35
I0001500,40,0,3.6
I0001501,4,0,3.63
I0001502,0,1,3.59
I0001503,0,1,31.74
I0001504,0,1,17.94
I0001505,0,1,23.46
I0001506,0,1,4.14
I0001507,22,0,7.59
I0001508,0,1,11.04
I0001509,84,0,1.93
I0001510,0,1,3.8
I0001511,0,1,3.8
I0001512,39,0,1.93
I0001513,0,1,3.8
I0001514,0,1,3.8
I0001515,0,1,3.8
I0001516,0,1,6.29
I0001517,0,1,3.45
I0001518,0,1,38.64
I0001519,0,1,24.84
I0001520,4,0,14.49
I0001521,0,1,22.77
I0001522,0,1,14.49
I0001523,0,1,6.69
I0001524,0,1,17.25
I0001525,0,1,9.66
I0001526,0,1,3.99
I0001527,2,0,49.68
I0001528,152,0,13.8
I0001529,0,1,15.87
I0001530,0,1,3.85
I0001531,13,0,11.04
I0001532,0,1,12.42
I0001533,0,1,9.32
I0001534,0,1,20.7
I0001535,0,1,2.76
I0001536,2,0,16.56
I0001537,0,1,38.64
I0001538,0,1,3.42
I0001539,1,0,13.8
I0001540,0,1,2.59
I0001541,0,1,19.32
I0001542,0,1,8.28
I0001543,5,0,13.8
I0001544,0,1,14.49
I0001545,0,1,19.67
I0001546,4,0,13.8
I0001547,24,0,19.32
I0001548,2,0,13.8
I0001549,24,0,5.52
I0001550,0,1,13.11
I0001551,2,0,13.11
I0001552,0,1,22.08
I0001553,6,0,11.04
I0001554,2,0,19.32
I0001555,3,0,12.42
I0001556,-1,1,19.32
I0001557,3,0,13.8
I0001558,1,0,13.8
I0001559,2,0,13.11
I0001560,0,1,20.7
I0001561,90,0,13.11
I0001562,0,1,6.04
I0001563,6,0,2.18
I0001564,5,0,9.66
I0001565,8,0,5.18
I0001566,3,0,2.76
I0001567,4,0,5.52
I0001568,0,1,8.28
I0001569,0,1,2.37
I0001570,1,0,45.54
I0001571,1,0,44.16
I0001572,3,0,7.59
I0001573,0,1,3.42
I0001574,0,1,4.33
I0001575,6,0,6.31
I0001576,0,1,13.8
I0001577,0,1,8.97
I0001578,0,1,4.14
I0001579,0,1,10.35
I0001580,0,1,4.66
I0001581,4,0,5.52
I0001582,0,1,20.7
I0001583,0,1,2.76
I0001584,6,0,3.86
I0001585,0,1,3.78
I0001586,23,0,3.92
I0001587,4,0,4.91
I0001588,0,1,3.37
I0001589,41,0,4.57
I0001590,0,1,3.68
I0001591,0,1,1.08
I0001592,21,0,4.37
I0001593,0,1,5.06
I0001594,0,1,3.19
I0001595,0,1,8.97
I0001596,8,0,9.66
I0001597,43,0,17.94
I0001598,-1,1,5.18
I0001599,0,1,2.9
I0001600,0,1,9.66
I0001601,0,1,4.14
I0001602,2,0,3.45
I0001603,5,0,4.69
I0001604,88,0,7.59
I0001605,6,0,1.48
I0001606,0,1,2.35
I0001607,2,0,6.02
I0001608,1,0,6.29
I0001609,0,1,8.63
I0001610,0,1,4.36
I0001611,0,1,2.35
I0001612,0,1,2.91
I0001613,0,1,4.14
I0001614,0,1,6.9
I0001615,0,1,4.49
I0001616,0,1,2.01
I0001617,0,1,3.63
I0001618,2,0,3.45
I0001619,267,0,14.49
I0001620,3,0,34.5
I0001621,3,0,34.5
I0001622,0,1,26.91
I0001623,3,0,34.5
I0001624,0,1,16.56
I0001625,0,1,13.11
I0001626,109,0,10.14
I0001627,0,1,11.04
I0001628,15,0,22.08
I0001629,3,0,4.49
I0001630,1,0,12.42
I0001631,1,0,4.14
I0001632,1,0,3.81
I0001633,1,0,4.14
I0001634,0,1,4.14
I0001635,1,0,4.14
I0001636,6,0,59.34
I0001637,4,0,38.64
I0001638,0,1,20.7
I0001639,0,1,56.58
I0001640,0,1,34.5
I0001641,0,1,56.58
I0001642,9,0,30.36
I0001643,0,1,31.74
I0001644,3,0,13.8
I0001645,2,0,4.51
I0001646,4,0,3.81
I0001647,0,1,2.61
I0001648,0,1,6.02
I0001649,3,0,3.68
I0001650,1,0,3.04
I0001651,16,0,5.52
I0001652,100,0,4.83
I0001653,3,0,1.88
I0001654,2,0,4.24
I0001655,15,0,2.97
I0001656,-107,1,2.03
I0001657,0,1,2.42
I0001658,33,0,8.97
I0001659,96,0,7.94
I0001660,0,1,3.8
I0001661,0,1,3.81
I0001662,1,0,4.07
I0001663,0,1,23.46
I0001664,8,0,14.49
I0001665,0,1,22.08
I0001666,3,0,2.76
I0001667,4,0,13.11
I0001668,3,0,12.42
I0001669,1,0,13.11
I0001670,4,0,14.15
I0001671,0,1,19.32
I0001672,4,0,12.42
I0001673,0,1,19.67
I0001674,0,1,12.42
I0001675,0,1,20.7
I0001676,1,0,13.46
I0001677,5,0,14.15
I0001678,1,0,19.32
I0001679,1,0,12.42
I0001680,3,0,13.8
I0001681,12,0,19.32
I0001682,1,0,19.32
I0001683,3,0,13.46
I0001684,4,0,13.8
I0001685,25,0,11.04
I0001686,2,0,12.08
I0001687,1,0,24.84
I0001688,1,0,22.77
I0001689,1,0,22.08
I0001690,1,0,22.08
I0001691,0,1,37.26
I0001692,0,1,41.4
I0001693,1,0,38.64
I0001694,0,1,38.64
I0001695,0,1,5.99
I0001696,0,1,2.99
I0001697,0,1,3.57
I0001698,0,1,1.93
I0001699,0,1,2.87
I0001700,0,1,12.08
I0001701,3,0,4.49
I0001702,1,0,13.8
I0001703,12,0,165.6
I0001704,0,1,165.6
I0001705,3,0,13.8
I0001706,28,0,4.86
I0001707,215,0,1.93
I0001708,0,1,1.57
I0001709,0,1,2.35
I0001710,0,1,21.39
I0001711,2,0,23.46
I0001712,71,0,15.18
I0001713,2,0,8.97
I0001714,0,1,3.91
I0001715,0,1,3.51
I0001716,0,1,3.91
I0001717,1,0,19.32
I0001718,2,0,22.08
I0001719,-268,1,3.45
I0001720,133,0,1.93
I0001721,0,1,3.09
I0001722,0,1,0.58
I0001723,6,0,2.91
I0001724,0,1,2.3
I0001725,17,0,2.3
I0001726,0,1,2.25
I0001727,3,0,2.3
I0001728,4,0,1.49
I0001729,258,0,2.25
I0001730,42,0,2.3
I0001731,0,1,0.62
I0001732,4,0,1.57
I0001733,1,0,2.37
I0001734,2,0,3.15
I0001735,40,0,6.64
I0001736,144,0,1.86
I0001737,0,1,3.3
I0001738,3,0,5.05
I0001739,0,1,1.88
I0001740,22,0,2.72
I0001741,6,0,2.08
I0001742,0,1,5.52
I0001743,144,0,7.59
I0001744,0,1,5.52
I0001745,0,1,12.08
I0001746,7,0,2.19
I0001747,2,0,2.1
I0001748,291,0,4.14
I0001749,3,0,9.66
I0001750,1,0,27.6
I0001751,25,0,24.84
I0001752,42,0,2.42
I0001753,0,1,8.28
I0001754,0,1,16.56
I0001755,38,0,4.83
I0001756,0,1,5.31
I0001757,2,0,5.31
I0001758,0,1,5.31
I0001759,0,1,10.35
I0001760,0,1,4.83
I0001761,0,1,8.63
I0001762,0,1,19.32
I0001763,6,0,16.56
I0001764,0,1,18.29
I0001765,0,1,13.8
I0001766,0,1,5.87
I0001767,0,1,5.52
I0001768,24,0,10.01
I0001769,0,1,5.87
I0001770,0,1,5.52
I0001771,2,0,13.8
I0001772,0,1,15.18
I0001773,3,0,8.28
I0001774,2,0,11.73
I0001775,0,1,8.28
I0001776,27,0,11.39
I0001777,59,0,7.59
I0001778,304,0,7.59
I0001779,0,1,8.63
I0001780,0,1,26.22
I0001781,0,1,48.3
I0001782,2,0,48.3
I0001783,1,0,62.6
I0001784,1,0,28.98
I0001785,0,1,38.64
I0001786,0,1,20.7
I0001787,26,0,7.25
I0001788,0,1,6.56
I0001789,1,0,89.7
I0001790,-1,1,44.16
I0001791,3,0,89.7
I0001792,0,1,89.7
I0001793,0,1,89.7
I0001794,57,0,89.7
I0001795,1,0,22.08
I0001796,0,1,52.44
I0001797,0,1,24.84
I0001798,1,0,48.3
I0001799,0,1,49.68
I0001800,2,0,45.54
I0001801,2,0,22.08
I0001802,2,0,22.08
I0001803,0,1,4.49
I0001804,3,0,41.4
I0001805,0,1,19.32
I0001806,0,1,33.12
I0001807,3,0,24.84
I0001808,0,1,2.76
I0001809,0,1,17.94
I0001810,0,1,19.32
I0001811,0,1,4.14
I0001812,0,1,20.7
I0001813,0,1,7.59
I0001814,0,1,37.26
I0001815,2,0,6.9
I0001816,0,1,16.56
I0001817,0,1,49.68
I0001818,2,0,3.68
I0001819,3,0,7.45
I0001820,339,0,7.25
I0001821,0,1,1.08
I0001822,0,1,5.31
I0001823,3,0,5.19
I0001824,0,1,30.36
I0001825,0,1,44.16
I0001826,0,1,2.76
I0001827,2,0,5.52
I0001828,44,0,9.66
I0001829,1,0,5.52
I0001830,21,0,7.59
I0001831,0,1,2.07
I0001832,1,0,4.13
I0001833,0,1,0.77
I0001834,0,1,2.61
I0001835,-6,1,13.46
I0001836,63,0,6.62
I0001837,14,0,4.83
I0001838,2,0,89.7
I0001839,1,0,131.1
I0001840,0,1,131.1
I0001841,0,1,89.7
I0001842,0,1,3.63
I0001843,0,1,10.35
I0001844,0,1,11.04
I0001845,0,1,4.14
I0001846,0,1,2.35
I0001847,0,1,4.15
I0001848,0,1,3.33
I0001849,1,0,17.94
I0001850,0,1,15.18
I0001851,0,1,8.28
I0001852,0,1,15.18
I0001853,1,0,9.66
I0001854,0,1,7.45
I0001855,111,0,3.31
I0001856,687,0,2.76
I0001857,0,1,7.71
I0001858,0,1,7.59
I0001859,0,1,5.52
I0001860,0,1,17.94
I0001861,1,0,5.52
I0001862,1,0,7.04
I0001863,0,1,3.91
I0001864,0,1,15.18
I0001865,0,1,41.4
I0001866,2,0,11.04
I0001867,0,1,1.24
I0001868,0,1,3.02
I0001869,0,1,16.56
I0001870,2,0,4.14
I0001871,0,1,5.52
I0001872,0,1,8.28
I0001873,52,0,4.83
I0001874,2,0,16.56
I0001875,0,1,3.05
I0001876,3,0,6.9
I0001877,4,0,5.52
I0001878,1,0,7.59
I0001879,0,1,5.6
I0001880,2,0,22.08
I0001881,5,0,16.56
I0001882,0,1,9.66
I0001883,0,1,17.25
I0001884,0,1,9.66
I0001885,26,0,4.14
I0001886,9,0,13.11
I0001887,0,1,8.85
I0001888,3,0,12.83
I0001889,2,0,3.96
I0001890,3,0,1.64
I0001891,6,0,5.19
I0001892,0,1,17.25
I0001893,0,1,3.74
I0001894,0,1,3.78
I0001895,0,1,0.99
I0001896,3,0,2.64
I0001897,0,1,45.54
I0001898,0,1,45.54
I0001899,291,0,10.35
I0001900,0,1,5.31
I0001901,0,1,5.24
I0001902,1504,0,10.35
I0001903,409,0,6.94
I0001904,378,0,9.66
I0001905,850,0,12.77
I0001906,243,0,10.7
I0001907,462,0,11.04
I0001908,1922,0,8.28
I0001909,1323,0,8.28
I0001910,676,0,8.97
I0001911,3516,0,4.49
I0001912,0,1,2.76
I0001913,0,1,5.02
I0001914,165,0,3.68
I0001915,12,0,1.88
I0001916,1,0,1.84
I0001917,3,0,2.86
I0001918,359,0,1.1
I0001919,18,0,1.73
I0001920,283,0,1.06
I0001921,42,0,1.08
I0001922,109,0,1.66
I0001923,136,0,1.67
I0001924,6,0,3.41
I0001925,0,1,2.47
I0001926,0,1,13.52
I0001927,-21,1,33.12
I0001928,1,0,3.28
I0001929,2,0,3.26
I0001930,24,0,3.45
I0001931,0,1,8.28
I0001932,0,1,7.59
I0001933,300,0,6.56
I0001934,0,1,2.01
I0001935,2619,0,3.86
I0001936,160,0,6.62
I0001937,102,0,9.32
I0001938,394,0,9.32
I0001939,0,1,9.94
I0001940,0,1,34.5
I0001941,60,0,5.52
I0001942,0,1,5.67
I0001943,0,1,7.6
I0001944,1,0,6.47
I0001945,3,0,4.18
I0001946,3,0,17.94
I0001947,0,1,5.58
I0001948,0,1,6.09
I0001949,0,1,8.39
I0001950,804,0,10.01
I0001951,3,0,3.2
I0001952,81,0,6.56
I0001953,26,0,2.93
I0001954,3,0,5.95
I0001955,1,0,6.11
I0001956,3,0,5.81
I0001957,0,1,7.33
I0001958,0,1,5.82
I0001959,0,1,6.65
I0001960,0,1,5.62
I0001961,0,1,4.6
I0001962,7,0,7.26
I0001963,0,1,4.35
I0001964,2,0,5.98
I0001965,5,0,1.73
I0001966,7,0,2.08
I0001967,0,1,3.02
I0001968,0,1,1.37
I0001969,0,1,6.67
I0001970,0,1,6.69
I0001971,487,0,3.86
I0001972,4,0,3.66
I0001973,2,0,7.69
I0001974,0,1,4.14
I0001975,2137,0,6.62
I0001976,308,0,8.97
I0001977,39657,0,4.49
I0001978,26,0,12.42
I0001979,1118,0,9.32
I0001980,919,0,8.28
I0001981,4497,0,9.66
I0001982,1120,0,5.18
I0001983,7137,0,8.28
I0001984,952,0,8.49
I0001985,0,1,0
I0001986,15,0,14.49
I0001987,541,0,8.97
I0001988,162,0,8.97
I0001989,1487,0,8.28
I0001990,826,0,8.28
I0001991,1879,0,4.83
I0001992,0,1,5.05
I0001993,0,1,5.31
I0001994,0,1,7.82
I0001995,0,1,13.8
I0001996,0,1,6.9
I0001997,0,1,0.66
I0001998,1,0,6.29
I0001999,74,0,16.56
I0002000,0,1,7.4
I0002001,-4,1,18.63
I0002002,0,1,11.73
I0002003,0,1,15.18
I0002004,41,0,4.69
I0002005,1,0,6.9
I0002006,3,0,27.95
I0002007,0,1,34.5
I0002008,11,0,22.08
I0002009,81,0,1.04
I0002010,0,1,4.61
I0002011,8,0,3.53
I0002012,0,1,15.18
I0002013,128,0,1.93
I0002014,414,0,5.24
I0002015,6,0,2.62
I0002016,0,1,4.49
I0002017,4,0,6.04
I0002018,0,1,4.14
I0002019,-19,1,20.7
I0002020,0,1,5.31
I0002021,2,0,13.8
I0002022,0,1,20.7
I0002023,3,0,24.15
I0002024,0,1,4.14
I0002025,1,0,3.6
I0002026,113,0,27.6
I0002027,3,0,17.94
I0002028,0,1,16.45
I0002029,6,0,3.63
I0002030,0,1,12.42
I0002031,1,0,20.7
I0002032,189,0,8.97
I0002033,885,0,8.28
I0002034,678,0,4.97
I0002035,87,0,8.97
I0002036,113,0,8.97
I0002037,85,0,11.04
I0002038,0,1,41.4
I0002039,64,0,4
I0002040,11,0,9.32
I0002041,25,0,14.49
I0002042,4,0,9.66
I0002043,0,1,20.7
I0002044,0,1,42.78
I0002045,5,0,13.8
I0002046,0,1,55.2
I0002047,4,0,19.32
I0002048,0,1,7.63
I0002049,0,1,4.83
I0002050,1,0,6.9
I0002051,0,1,13.8
I0002052,0,1,17.25
I0002053,0,1,5.8
I0002054,3,0,19.24
I0002055,0,1,2.62
I0002056,0,1,3.51
I0002057,0,1,10.53
I0002058,0,1,3.63
I0002059,18,0,5.18
I0002060,11,0,16.56
I0002061,35,0,15.18
I0002062,0,1,1.17
I0002063,0,1,27.6
I0002064,4678,0,6.9
I0002065,3,0,8.91
I0002066,52,0,9.32
I0002067,1,0,6.9
I0002068,0,1,20.36
I0002069,0,1,1.08
I0002070,3,0,5.19
I0002071,0,1,1.38
I0002072,23,0,2.73
I0002073,3,0,4.14
I0002074,0,1,4.64
I0002075,0,1,4.49
I0002076,1,0,4.49
I0002077,0,1,7.59
I0002078,0,1,4.64
I0002079,0,1,5.24
I0002080,0,1,5.11
I0002081,0,1,4.64
I0002082,0,1,8.11
I0002083,0,1,6.96
I0002084,0,1,3.86
I0002085,0,1,5.52
I0002086,0,1,6.9
I0002087,3,0,6.56
I0002088,4,0,13.8
I0002089,0,1,5.88
I0002090,0,1,12.42
I0002091,3,0,22.08
I0002092,11,0,5.18
I0002093,0,1,11.04
I0002094,0,1,24.01
I0002095,2,0,22.08
I0002096,0,1,2.07
I0002097,2,0,20.7
I0002098,0,1,3.6
I0002099,1,0,20.7
I0002100,0,1,6.6
I0002101,-1,1,19.32
I0002102,7,0,19.32
I0002103,0,1,27.6
I0002104,0,1,19.32
I0002105,462,0,13.11
I0002106,3,0,10.46
I0002107,3,0,2.54
I0002108,1,0,19.32
I0002109,1,0,19.32
I0002110,1,0,26.22
I0002111,2,0,19.32
I0002112,0,1,6.56
I0002113,0,1,11.73
I0002114,0,1,16.56
I0002115,4,0,4.83
I0002116,2,0,4.83
I0002117,0,1,19.32
I0002118,0,1,2.76
I0002119,0,1,22.77
I0002120,0,1,5.52
I0002121,16,0,9.66
I0002122,0,1,8.28
I0002123,0,1,12.77
I0002124,38,0,10.35
I0002125,-9,1,13.11
I0002126,3,0,9.66
I0002127,1,0,7.04
I0002128,5,0,11.01
I0002129,5,0,7.02
I0002130,2,0,7.38
I0002131,3,0,4.14
I0002132,3,0,4.14
I0002133,2,0,19.32
I0002134,0,1,19.32
I0002135,2,0,41.4
I0002136,16,0,1.3
I0002137,4,0,1.81
I0002138,4,0,1.24
I0002139,4,0,1.81
I0002140,3,0,1.81
I0002141,0,1,1.19
I0002142,0,1,1.09
I0002143,0,1,3.34
I0002144,0,1,4.14
I0002145,1,0,6.56
I0002146,0,1,12.42
I0002147,0,1,16.22
I0002148,0,1,24.84
I0002149,2,0,27.6
I0002150,1,0,38.64
I0002151,3,0,93.84
I0002152,1,0,96.6
