sku,qty,is_in_stock,price,errors
I0080547,21,1,6.56,
I0080548,21,1,6.56,
I0080549,21,1,6.56,
I0080550,8,1,6.56,
I0080551,22,1,6.56,
I0080552,15,1,6.56,
I0080553,5,1,6.56,
I0080554,20,1,6.56,
I0080555,22,1,6.56,
I0080556,22,1,6.56,
I0080557,19,1,6.56,
I0080558,10,1,6.56,
I0080559,20,1,6.56,
I0080560,21,1,6.56,
I0080561,18,1,6.56,
I0080562,22,1,6.56,
I0080563,15,1,6.56,
I0080564,12,1,6.56,
I0080565,16,1,23.46,
I0080566,12,1,11.04,
I0080567,28,1,16.56,
I0080568,0,0,2.76,
I0080569,0,0,2.76,
I0080570,36,1,23.46,
I0080571,0,0,23.46,
I0080572,21,1,6.56,
I0080573,17,1,6.56,
I0080574,22,1,6.56,
I0080575,14,1,6.56,
I0080576,22,1,6.56,
I0080577,17,1,6.56,
I0080578,23,1,6.56,
I0080579,16,1,6.56,
I0080580,55,1,6.56,
I0080581,20,1,6.56,
I0080582,22,1,6.56,
I0080583,22,1,6.56,
I0080584,21,1,6.56,
I0080585,23,1,6.56,
I0080586,23,1,6.56,
I0080587,20,1,6.56,
I0080588,22,1,6.56,
I0080589,16,1,6.56,
I0080590,20,1,6.56,
I0080591,20,1,6.56,
I0080592,22,1,6.56,
I0080593,3,1,6.56,
I0080594,4,1,6.56,
I0080595,23,1,6.56,
I0080596,23,1,6.56,
I0080597,18,1,6.56,
I0080598,16,1,6.56,
I0080599,21,1,6.56,
I0080600,22,1,6.56,
I0080601,22,1,6.56,
I0080602,2,1,12.42,
I0080603,66,1,28.98,
I0080604,81,1,23.46,
I0080605,25,1,26.22,
I0080606,95,1,26.22,
I0080607,22,1,23.46,
I0080608,15,1,26.22,
I0080609,43,1,26.22,
I0080610,0,0,33.12,
I0080611,3,1,5.87,
I0080612,0,0,5.87,
I0080613,0,0,5.87,
I0080614,3,1,6.56,
I0080615,0,0,4.83,
I0080616,12,1,3.77,
I0080617,9,1,3.89,
I0080618,3,1,3.88,
I0080619,3,1,2.07,
I0080620,3,1,2.07,
I0080621,3,1,3.66,
I0080622,36,1,2.42,
I0080623,52,1,1.04,
I0080624,5,1,3.11,
I0080625,6,1,3.45,
I0080626,6,1,3.11,
I0080627," -23",0,5.18,
I0080628,3,1,2.76,
I0080629,3,1,2.76,
I0080630,2,1,2.28,
I0080631,1,1,13.8,
I0080632,2,1,13.8,
I0080633,17,1,6.21,
I0080634,0,0,15.18,
I0080635,22,1,23.46,
I0080636,11,1,9.32,
I0080637,19,1,15.18,
I0080638,9,1,15.18,
I0080639,6,1,15.18,
I0080640,15,1,16.7,
I0080641,1,1,38.64,
I0080642,12,1,15.18,
I0080643,1,1,18.63,
I0080644,11,1,20.01,
I0080645,2,1,20.01,
I0080646,6,1,29.67,
I0080647,5,1,29.67,
I0080648,2,1,19.73,
I0080649,3,1,19.73,
I0080650,9,1,35.88,
I0080651,2,1,46.92,
I0080652,8,1,30.36,
I0080653,12,1,87.63,
I0080654,8,1,103.5,
I0080655,48,1,186.3,
I0080656,39,1,24.84,
I0080657,11,1,8.97,
I0080658,13,1,8.63,
I0080659,42,1,52.44,
I0080660,0,0,138,
I0080661,36,1,45.54,
I0080662,2,1,103.5,
I0080663," -3",0,227.7,
I0080664,0,0,138,
I0080665,0,0,25.05,
I0080666,1,1,15.18,
I0080667,4,1,3.8,
I0080668,4,1,26.22,
I0080669,7,1,41.4,
I0080670,26,1,49.68,
I0080671,0,0,60.72,
I0080672,3,1,20.7,
I0080673,1,1,28.98,
I0080674,3,1,9.66,
I0080675,1,1,21.39,
I0080676,1,1,23.46,
I0080677,1,1,28.98,
I0080678,1,1,37.95,
I0080679,1,1,40.02,
I0080680,1,1,44.85,
I0080681,0,0,46.92,
I0080682,1,1,64.86,
I0080683,1,1,64.86,
I0080684,1,1,38.64,
I0080685,18,1,22.08,
I0080686,88,1,19.32,
I0080687,0,0,0,
I0080688,27,1,8.63,
I0080689,21,1,8.63,
I0080690,30,1,8.63,
I0080691,1,1,11.04,
I0080692,5,1,26.22,
I0080693,23,1,35.88,
I0080694,1,1,46.92,
I0080695,1,1,56.58,
I0080696,9,1,7.59,
I0080697,2,1,19.32,
I0080698," -3",0,23.46,
I0080699,0,0,16.04,
I0080700,0,0,17.94,
I0080701,0,0,6.9,
I0080702,0,0,6.9,
I0080703,1,1,6.9,
I0080704,10,1,19.32,
I0080705,0,0,7.59,
I0080706,2,1,5.18,
I0080707,10,1,3.8,
I0080708,3,1,5.18,
I0080709,3,1,5.18,
I0080710,0,0,5.52,
I0080711,0,0,163.94,
I0080712,0,0,163.94,
I0080713,0,0,54.65,
I0080714,24,1,24.29,
I0080715,21,1,12.42,
I0080716,13,1,62.1,
I0080717,4,1,48.3,
I0080718,8,1,62.1,
I0080719,4,1,75.9,
I0080720,4,1,62.1,
I0080721,33,1,45.54,
I0080722,2,1,45.54,
I0080723,0,0,49.68,
I0080724,2,1,28.98,
I0080725,0,0,15.18,
I0080726,0,0,37.26,
I0080727,0,0,18.63,
I0080728,0,0,0,
I0080729,0,0,13.11,
I0080730,0,0,35.88,
I0080731,18,1,12.42,
I0080732,0,0,30.36,
I0080733,2,1,15.18,
I0080734,3,1,55.2,
I0080735,3,1,69,
I0080736,2,1,28.98,
I0080737,3,1,66.24,
I0080738,20,1,34.5,
I0080739,1,1,30.36,
I0080740,7,1,35.88,
I0080741,5,1,30.36,
I0080742," -1",0,28.98,
I0080743,9,1,27.6,
I0080744,11,1,38.64,
I0080745,11,1,38.64,
I0080746,14,1,31.74,
I0080747,0,0,71.76,
I0080748,27,1,56.58,
I0080749,122,1,45.54,
I0080750,20,1,110.4,
I0080751,3,1,33.12,
I0080752,16,1,40.71,
I0080753,20,1,22.08,
I0080754,2,1,7.59,
I0080755,3,1,7.59,
I0080756,126,1,56.58,
I0080757,3,1,6.9,
I0080758,0,0,9.27,
I0080759,41,1,9.27,
I0080760,3,1,9.27,
I0080761,0,0,23.46,
I0080762,0,0,6.56,
I0080763,5,1,11.39,
I0080764,1,1,12.77,
I0080765,44,1,34.5,
I0080766,5,1,16.91,
I0080767,3,1,21.39,
I0080768,9,1,6.9,
I0080769,54,1,16.56,
I0080770,21,1,16.56,
I0080771,28,1,27.6,
I0080772,41,1,20.7,
I0080773,0,0,8.97,
I0080774,3,1,66.24,
I0080775,25,1,26.91,
I0080776,35,1,28.29,
I0080777,12,1,38.64,
I0080778,6,1,2.07,
I0080779,23,1,0.63,
I0080780,0,0,6.21,
I0080781,0,0,20.7,
I0080782,0,0,41.55,
I0080783,158,1,34.5,
I0080784,3,1,11.39,
I0080785,9,1,11.39,
I0080786,18,1,11.73,
I0080787,6,1,12.42,
I0080788,0,0,21.39,
I0080789,21,1,22.08,
I0080790,69,1,30.36,
I0080791,24,1,41.4,
I0080792,7,1,48.99,
I0080793,0,0,84.18,
I0080794,2,1,120.06,
I0080795,16,1,37.26,
I0080796,8,1,40.71,
I0080797,55,1,52.44,
I0080798,18,1,28.98,
I0080799,33,1,27.6,
I0080800,41,1,2.07,
I0080801,6,1,33.12,
I0080802,0,0,33.12,
I0080803,4,1,33.12,
I0080804,3,1,33.12,
I0080805,2,1,33.12,
I0080806,1,1,33.12,
I0080807,2,1,33.12,
I0080808,6,1,33.12,
I0080809,13,1,22.08,
I0080810,6,1,21.39,
I0080811,3,1,29.67,
I0080812,5,1,32.43,
I0080813,2,1,36.57,
I0080814,0,0,40.02,
I0080815,1,1,45.54,
I0080816,0,0,20.78,
I0080817,131,1,24.15,
I0080818,2,1,20.01,
I0080819,3,1,20.7,
I0080820,6,1,21.39,
I0080821," -1",0,18.63,
I0080822,0,0,18.63,
I0080823,3,1,20.7,
I0080824,5,1,21.39,
I0080825,3,1,20.01,
I0080826,0,0,52.44,
I0080827,9,1,55.2,
I0080828,63,1,30.36,
I0080829,8,1,30.36,
I0080830,4,1,30.36,
I0080831,83,1,33.12,
I0080832," -2",0,33.12,
I0080833,19,1,33.12,
I0080834,1,1,33.12,
I0080835,42,1,33.12,
I0080836,1,1,33.12,
I0080837," -2",0,33.12,
I0080838,16,1,37.26,
I0080839,43,1,37.26,
I0080840,12,1,24.84,
I0080841,0,0,30.36,
I0080842,3,1,55.2,
I0080843,2,1,41.4,
I0080844,6,1,37.26,
I0080845,2,1,37.26,
I0080846,7,1,46.92,
I0080847,3,1,33.12,
I0080848,2,1,33.12,
I0080849,0,0,44.16,
I0080850,2,1,44.16,
I0080851,1,1,30.36,
I0080852,2,1,30.36,
I0080853,0,0,23.46,
I0080854,1,1,27.6,
I0080855,0,0,24.84,
I0080856,0,0,30.36,
I0080857,0,0,54.44,
I0080858,0,0,54.44,
I0080859,0,0,54.44,
I0080860,0,0,54.44,
I0080861,0,0,54.44,
I0080862,0,0,54.44,
I0080863,18,1,17.94,
I0080864,101,1,117.3,
I0080865,3,1,44.16,
I0080866,152,1,33.12,
I0080867,554,1,27.6,
I0080868,27,1,34.5,
I0080869,0,0,165.6,
I0080870,3,1,165.6,
I0080871,0,0,207,
I0080872,10,1,74.52,
I0080873,0,0,207,
I0080874,9,1,38.64,
I0080875,3,1,6.9,
I0080876,0,0,13.46,
I0080877,8,1,75.9,
I0080878,10,1,75.9,
I0080879,12,1,75.9,
I0080880,24,1,41.4,
I0080881,21,1,46.92,
I0080882,11,1,52.44,
I0080883,12,1,69,
I0080884,0,0,46.23,
I0080885,0,0,42.78,
I0080886,3,1,96.6,
I0080887," -2",0,53.82,
I0080888,2,1,48.3,
I0080889,0,0,41.4,
I0080890,33,1,51.06,
I0080891,17,1,45.54,
I0080892,19,1,41.4,
I0080893,12,1,53.13,
I0080894,0,0,227.7,
I0080895,0,0,40.02,
I0080896,0,0,55.2,
I0080897,133,1,46.92,
I0080898,118,1,49.68,
I0080899,7,1,51.06,
I0080900," -9",0,74.52,
I0080901,6,1,60.72,
I0080902,351,1,75.9,
I0080903,0,0,49.68,
I0080904,0,0,37.95,
I0080905,0,0,41.4,
I0080906,29,1,49.68,
I0080907," -9",0,75.9,
I0080908,100,1,64.86,
I0080909,54,1,57.96,
I0080910,45,1,55.2,
I0080911,3,1,36.23,
I0080912,48,1,28.98,
I0080913,54,1,51.06,
I0080914,6,1,37.26,
I0080915,48,1,43.47,
I0080916,35,1,33.12,
I0080917,13,1,32.43,
I0080918,79,1,20.7,
I0080919,6,1,46.92,
I0080920,21,1,46.92,
I0080921,3,1,31.74,
I0080922,3,1,28.98,
I0080923,0,0,28.98,
I0080924,0,0,28.98,
I0080925,17,1,24.84,
I0080926,17,1,24.84,
I0080927,6,1,24.84,
I0080928,15,1,24.84,
I0080929,7,1,24.84,
I0080930,16,1,33.12,
I0080931,20,1,33.12,
I0080932,13,1,33.12,
I0080933,62,1,33.12,
I0080934,26,1,33.12,
I0080935,1,1,33.12,
I0080936,10,1,25.53,
I0080937,5,1,25.53,
I0080938,7,1,25.53,
I0080939,35,1,25.53,
I0080940,11,1,25.53,
I0080941,7,1,25.53,
I0080942,31,1,25.53,
I0080943,20,1,25.53,
I0080944,1,1,24.84,
I0080945,2,1,24.84,
I0080946,2,1,24.84,
I0080947,19,1,26.22,
I0080948,24,1,26.22,
I0080949,0,0,26.22,
I0080950,11,1,26.22,
I0080951,9,1,23.46,
I0080952,10,1,23.46,
I0080953,15,1,23.46,
I0080954,16,1,23.46,
I0080955,12,1,23.46,
I0080956,1,1,25.53,
I0080957,110,1,25.53,
I0080958,11,1,25.53,
I0080959,53,1,25.53,
I0080960,0,0,25.53,
I0080961,63,1,25.53,
I0080962,1,1,25.53,
I0080963,0,0,25.53,
I0080964,12,1,24.84,
I0080965,0,0,24.84,
I0080966,19,1,24.84,
I0080967,2,1,24.84,
I0080968,8,1,25.53,
I0080969,16,1,31.74,
I0080970,1,1,31.74,
I0080971,41,1,30.36,
I0080972,2,1,33.12,
I0080973,11,1,33.12,
I0080974,1,1,31.74,
I0080975,10,1,33.12,
I0080976," -1",0,33.81,
I0080977,45,1,28.98,
I0080978,73,1,20.7,
I0080979,20,1,57.96,
I0080980,41,1,55.2,
I0080981,4,1,57.96,
I0080982,16,1,63.48,
I0080983,1,1,9.66,
I0080984,13,1,27.6,
I0080985,14,1,30.36,
I0080986," -2",0,28.98,
I0080987," -5",0,28.98,
I0080988,20,1,30.36,
I0080989,1,1,24.15,
I0080990,1,1,30.36,
I0080991,57,1,31.74,
I0080992,20,1,28.98,
I0080993,28,1,28.98,
I0080994,4,1,28.98,
I0080995,62,1,31.74,
I0080996,10,1,28.98,
I0080997,5,1,28.98,
I0080998,27,1,31.74,
I0080999,8,1,28.98,
I0081000,1,1,26.22,
I0081001,13,1,30.36,
I0081002,0,0,30.36,
I0081003,8,1,24.15,
I0081004,45,1,24.15,
I0081005,0,0,24.15,
I0081006,35,1,24.15,
I0081007,3,1,23.46,
I0081008,9,1,23.46,
I0081009,26,1,23.46,
I0081010,7,1,23.46,
I0081011,5,1,23.46,
I0081012,0,0,23.46,
I0081013,115,1,23.46,
I0081014,9,1,23.46,
I0081015,43,1,23.46,
I0081016,0,0,23.46,
I0081017,4,1,23.46,
I0081018,1,1,23.46,
I0081019,0,0,24.15,
I0081020,9,1,24.15,
I0081021,14,1,24.15,
I0081022,32,1,24.15,
I0081023,44,1,24.15,
I0081024,27,1,24.15,
I0081025,7,1,24.15,
I0081026,57,1,24.15,
I0081027,0,0,24.15,
I0081028,21,1,24.15,
I0081029,61,1,24.15,
I0081030,7,1,24.15,
I0081031," -3",0,24.15,
I0081032,34,1,24.15,
I0081033,37,1,28.98,
I0081034,2,1,27.6,
I0081035,27,1,26.22,
I0081036,2,1,26.22,
I0081037,2,1,44.16,
I0081038,2,1,16.22,
I0081039,1,1,35.88,
I0081040,17,1,6.21,
I0081041,15,1,6.21,
I0081042,15,1,6.21,
I0081043,17,1,6.21,
I0081044,21,1,6.21,
I0081045,8,1,6.21,
I0081046,4,1,6.21,
I0081047,13,1,6.21,
I0081048,20,1,6.21,
I0081049,19,1,6.21,
I0081050,21,1,6.21,
I0081051,5,1,6.21,
I0081052,20,1,6.21,
I0081053,7,1,6.21,
I0081054,10,1,6.21,
I0081055,20,1,6.21,
I0081056,3,1,6.21,
I0081057,15,1,6.21,
I0081058,15,1,6.21,
I0081059,16,1,6.21,
I0081060,19,1,6.21,
I0081061,3,1,6.21,
I0081062,6,1,6.21,
I0081063,13,1,6.21,
I0081064,7,1,6.21,
I0081065,20,1,6.21,
I0081066,19,1,6.21,
I0081067,4,1,6.21,
I0081068,19,1,6.21,
I0081069,19,1,6.21,
I0081070,19,1,6.21,
I0081071,20,1,6.21,
I0081072,19,1,6.21,
I0081073,15,1,6.21,
I0081074,0,0,6.21,
I0081075,17,1,6.21,
I0081076,0,0,6.21,
I0081077,15,1,6.21,
I0081078,5,1,6.21,
I0081079,0,0,6.21,
I0081080,4,1,6.21,
I0081081,0,0,6.21,
I0081082,19,1,6.21,
I0081083,17,1,6.21,
I0081084,11,1,5.24,
I0081085,3,1,5.87,
I0081086,3,1,5.87,
I0081087,5,1,5.87,
I0081088,1,1,5.87,
I0081089,2,1,5.87,
I0081090,9,1,5.87,
I0081091,3,1,5.87,
I0081092,23,1,5.87,
I0081093,30,1,5.87,
I0081094,8,1,5.87,
I0081095,6,1,3.59,
I0081096,17,1,3.59,
I0081097,11,1,4.49,
I0081098,14,1,3.59,
I0081099,5,1,3.59,
I0081100,18,1,3.59,
I0081101,10,1,3.59,
I0081102,4,1,3.59,
I0081103,38,1,3.59,
I0081104,16,1,3.59,
I0081105," -3",0,4.49,
I0081106,10,1,3.59,
I0081107,0,0,4.49,
I0081108,6,1,4.49,
I0081109,22,1,3.59,
I0081110,11,1,3.59,
I0081111,3,1,4.49,
I0081112,25,1,4.49,
I0081113,19,1,3.59,
I0081114,21,1,3.59,
I0081115,15,1,3.59,
I0081116,16,1,3.59,
I0081117,17,1,3.59,
I0081118,22,1,40.02,
I0081119,8,1,37.26,
I0081120,21,1,37.26,
I0081121,10,1,37.26,
I0081122,45,1,37.26,
I0081123,42,1,37.26,
I0081124,7,1,45.54,
I0081125,19,1,47.61,
I0081126,6,1,47.61,
I0081127,30,1,30.36,
I0081128,4,1,27.6,
I0081129,0,0,27.6,
I0081130,25,1,27.6,
I0081131,2,1,30.36,
I0081132,5,1,30.36,
I0081133,21,1,45.54,
I0081134,0,0,20.7,
I0081135,1,1,8.97,
I0081136,2,1,7.59,
I0081137,0,0,7.59,
I0081138,0,0,7.59,
I0081139,21,1,42.78,
I0081140,19,1,42.78,
I0081141,30,1,42.78,
I0081142,38,1,46.92,
I0081143,23,1,46.92,
I0081144,4,1,46.92,
I0081145,44,1,44.16,
I0081146,3,1,41.4,
I0081147,3,1,41.4,
I0081148,3,1,41.4,
I0081149,9,1,44.16,
I0081150,10,1,44.16,
I0081151,3,1,44.16,
I0081152,1,1,44.16,
I0081153," -1",0,44.16,
I0081154,3,1,51.41,
I0081155,8,1,60.72,
I0081156,13,1,60.72,
I0081157,6,1,60.72,
I0081158,9,1,60.72,
I0081159,20,1,60.72,
I0081160,8,1,60.72,
I0081161," -3",0,60.72,
I0081162,2,1,51.41,
I0081163,3,1,44.85,
I0081164,11,1,44.85,
I0081165,2,1,44.85,
I0081166,2,1,44.85,
I0081167,10,1,44.85,
I0081168,39,1,44.85,
I0081169,2,1,44.85,
I0081170,2,1,44.16,
I0081171,6,1,44.16,
I0081172,6,1,44.16,
I0081173,31,1,44.16,
I0081174,5,1,41.4,
I0081175,0,0,41.4,
I0081176,1,1,44.16,
I0081177,39,1,38.64,
I0081178,0,0,38.64,
I0081179,1,1,24.84,
I0081180,4,1,24.84,
I0081181,29,1,24.84,
I0081182,51,1,24.84,
I0081183,48,1,24.84,
I0081184,9,1,24.84,
I0081185,9,1,38.64,
I0081186,9,1,38.64,
I0081187,3,1,38.64,
I0081188,3,1,38.64,
I0081189,6,1,38.64,
I0081190,9,1,38.64,
I0081191,3,1,31.74,
I0081192,95,1,31.74,
I0081193,16,1,31.74,
I0081194,21,1,31.74,
I0081195,3,1,31.74,
I0081196,39,1,31.74,
I0081197,3,1,31.74,
I0081198,4,1,31.74,
I0081199,6,1,42.78,
I0081200,6,1,42.78,
I0081201,6,1,26.22,
I0081202,7,1,26.22,
I0081203,6,1,26.22,
I0081204,9,1,26.22,
I0081205,4,1,26.22,
I0081206,4,1,26.22,
I0081207,11,1,26.22,
I0081208,1,1,70.38,
I0081209,0,0,26.91,
I0081210,1,1,9.22,
I0081211,2,1,21.53,
I0081212,3,1,31.74,
I0081213,3,1,31.74,
I0081214,0,0,31.74,
I0081215,3,1,31.74,
I0081216,4,1,31.05,
I0081217,0,0,31.74,
I0081218,21,1,24.84,
I0081219,3,1,60.72,
I0081220,1,1,7.59,
I0081221,30,1,31.74,
I0081222,24,1,37.26,
I0081223,2,1,28.98,
I0081224,2,1,38.64,
I0081225,3,1,41.4,
I0081226,5,1,41.4,
I0081227,16,1,41.4,
I0081228,0,0,66.24,
I0081229,29,1,38.64,
I0081230,35,1,44.16,
I0081231,38,1,41.4,
I0081232,0,0,41.4,
I0081233,18,1,41.4,
I0081234,15,1,41.4,
I0081235,12,1,41.4,
I0081236,41,1,41.4,
I0081237,24,1,41.4,
I0081238,1,1,48.3,
I0081239,6,1,75.9,
I0081240,0,0,31.74,
I0081241,2,1,24.84,
I0081242," -1",0,24.84,
I0081243,1,1,24.84,
I0081244,13,1,39.33,
I0081245,19,1,3.86,
I0081246,16,1,3.86,
I0081247,18,1,3.86,
I0081248,17,1,3.86,
I0081249,21,1,3.86,
I0081250,24,1,3.86,
I0081251,1,1,53.82,
I0081252,2,1,40.02,
I0081253,0,0,35.88,
I0081254,29,1,53.82,
I0081255,0,0,7.59,
I0081256,44,1,41.4,
I0081257,0,0,35.88,
I0081258,3,1,20.7,
I0081259,20,1,15.87,
I0081260,4,1,7.59,
I0081261,6,1,7.59,
I0081262,33,1,6.9,
I0081263,13,1,5.52,
I0081264,1,1,9.66,
I0081265,2,1,7.59,
I0081266,6,1,7.59,
I0081267,55,1,8.97,
I0081268,5,1,8.97,
I0081269,25,1,8.97,
I0081270,13,1,8.97,
I0081271,28,1,8.97,
I0081272,0,0,7.59,
I0081273,0,0,7.59,
I0081274,29,1,21.74,
I0081275,70,1,8.63,
I0081276,45,1,8.63,
I0081277,0,0,21.74,
I0081278,2,1,23.46,
I0081279,13,1,18.98,
I0081280,6,1,23.46,
I0081281,4,1,27.6,
I0081282,5,1,26.22,
I0081283,4,1,27.6,
I0081284,236,1,2.13,
I0081285,17,1,10.7,
I0081286,0,0,13.8,
I0081287,2,1,103.5,
I0081288,0,0,13.8,
I0081289,0,0,13.8,
I0081290,0,0,75.9,
I0081291,0,0,60.72,
I0081292,3,1,60.72,
I0081293,2,1,96.6,
I0081294,1,1,107.64,
I0081295,24,1,57.96,
I0081296,0,0,17.94,
I0081297,9,1,42.78,
I0081298,1,1,26.22,
I0081299,3,1,24.84,
I0081300,22,1,24.84,
I0081301,2,1,26.22,
I0081302," -1",0,26.22,
I0081303,0,0,26.22,
I0081304,16,1,26.22,
I0081305,14,1,57.96,
I0081306,48,1,38.64,
I0081307,42,1,26.57,
I0081308,0,0,57.96,
I0081309,7,1,20.7,
I0081310,2,1,23.46,
I0081311,2,1,23.46,
I0081312,1,1,23.46,
I0081313,2,1,23.46,
I0081314,1,1,23.46,
I0081315,1,1,23.46,
I0081316,37,1,26.91,
I0081317,49,1,34.5,
I0081318,27,1,27.6,
I0081319,29,1,27.6,
I0081320,34,1,27.6,
I0081321,76,1,27.6,
I0081322,1,1,27.6,
I0081323,2,1,27.6,
I0081324,36,1,32.43,
I0081325,11,1,32.43,
I0081326,1,1,31.74,
I0081327,1,1,31.74,
I0081328,1,1,31.74,
I0081329,0,0,31.74,
I0081330,1,1,40.02,
I0081331,3,1,13.66,
I0081332,2,1,13.66,
I0081333,0,0,13.66,
I0081334,382,1,1.88,
I0081335,281,1,1.85,
I0081336," -1",0,31.74,
I0081337,69,1,31.74,
I0081338,17,1,31.74,
I0081339,3,1,31.74,
I0081340,1,1,42.78,
I0081341,0,0,31.05,
I0081342,1,1,31.05,
I0081343,3,1,31.05,
I0081344,0,0,31.05,
I0081345,0,0,31.05,
I0081346,0,0,10.63,
I0081347,1,1,10.63,
I0081348,5,1,2.42,
I0081349,15,1,28.98,
I0081350,13,1,28.98,
I0081351,3,1,4.79,
I0081352,3,1,4.51,
I0081353,6,1,2.54,
I0081354,60,1,6.56,
I0081355,64,1,22.08,
I0081356," -12",0,27.6,
I0081357,4,1,24.84,
I0081358,2,1,38.64,
I0081359,4,1,38.64,
I0081360,8,1,38.64,
I0081361,7,1,38.64,
I0081362,0,0,33.12,
I0081363,33,1,23.46,
I0081364,0,0,27.6,
I0081365,35,1,45.54,
I0081366,1,1,23.46,
I0081367,11,1,27.6,
I0081368,2,1,8.28,
I0081369," -1",0,7.58,
I0081370,42,1,24.15,
I0081371,2,1,27.6,
I0081372,13,1,27.6,
I0081373,1,1,27.6,
I0081374,0,0,37.95,
I0081375,0,0,32.43,
I0081376,4,1,26.91,
I0081377," -1",0,29.67,
I0081378,1,1,29.67,
I0081379,1,1,27.6,
I0081380,2,1,23.46,
I0081381,2,1,23.46,
I0081382,10,1,23.46,
I0081383,1,1,23.46,
I0081384,3,1,23.46,
I0081385,86,1,23.46,
I0081386,3,1,24.15,
I0081387,46,1,24.15,
I0081388,30,1,24.15,
I0081389,2,1,30.36,
I0081390,1,1,30.36,
I0081391,2,1,37.26,
I0081392,2,1,37.26,
I0081393,0,0,27.6,
I0081394,4,1,27.6,
I0081395,2,1,31.05,
I0081396,2,1,31.05,
I0081397,7,1,31.05,
I0081398,8,1,31.05,
I0081399,7,1,31.05,
I0081400,1,1,30.36,
I0081401,1,1,55.2,
I0081402,1,1,28.98,
I0081403,1,1,7.98,
I0081404,0,0,7.98,
I0081405,1,1,7.98,
I0081406,1,1,10.63,
I0081407,1,1,7.98,
I0081408,1,1,7.98,
I0081409,1,1,7.98,
I0081410,1,1,7.98,
I0081411,0,0,7.98,
I0081412,1,1,7.98,
I0081413,1,1,7.98,
I0081414,1,1,7.98,
I0081415,1,1,7.98,
I0081416,0,0,10.63,
I0081417,1,1,10.63,
I0081418,1,1,10.63,
I0081419,1,1,10.63,
I0081420,1,1,10.63,
I0081421,1,1,10.63,
I0081422,0,0,10.63,
I0081423,1,1,10.63,
I0081424,2,1,52.44,
I0081425,0,0,38.64,
I0081426,4,1,41.4,
I0081427,2,1,44.85,
I0081428,2,1,44.85,
I0081429,1,1,51.06,
I0081430,0,0,51.06,
I0081431,1,1,51.06,
I0081432,2,1,44.16,
I0081433,6,1,44.16,
I0081434,1,1,51.06,
I0081435,0,0,51.06,
I0081436,9,1,51.06,
I0081437,16,1,50.37,
I0081438,2,1,50.37,
I0081439,3,1,50.37,
I0081440,1,1,50.37,
I0081441,5,1,50.37,
I0081442,13,1,50.37,
I0081443,5,1,70.38,
I0081444,2,1,14.42,
I0081445,1,1,14.42,
I0081446,1,1,14.42,
I0081447,1,1,14.42,
I0081448,0,0,14.42,
I0081449,1,1,14.42,
I0081450,2,1,14.42,
I0081451,2,1,14.42,
I0081452,1,1,14.42,
I0081453,1,1,14.42,
I0081454,1,1,14.42,
I0081455,3,1,38.64,
I0081456,0,0,38.64,
I0081457,25,1,38.64,
I0081458,24,1,38.64,
I0081459,3,1,42.78,
I0081460,20,1,44.16,
I0081461,7,1,44.16,
I0081462,1,1,28.98,
I0081463,9,1,17.94,
I0081464,4,1,25.53,
I0081465,3,1,20.7,
I0081466,3,1,20.7,
I0081467,1,1,27.6,
I0081468,3,1,27.6,
I0081469,23,1,17.94,
I0081470,16,1,17.94,
I0081471,19,1,17.94,
I0081472,36,1,17.94,
I0081473,14,1,18.63,
I0081474,138,1,1.1,
I0081475,136,1,1.1,
I0081476,144,1,1.1,
I0081477,141,1,1.1,
I0081478,144,1,1.1,
I0081479,128,1,1.1,
I0081480,26,1,17.94,
I0081481,12,1,17.94,
I0081482,37,1,17.94,
I0081483,17,1,17.94,
I0081484,1,1,24.84,
I0081485,1,1,24.84,
I0081486,2,1,24.84,
I0081487," -2",0,26.22,
I0081488,0,0,26.22,
I0081489,0,0,26.22,
I0081490,0,0,26.22,
I0081491,8,1,26.22,
I0081492,0,0,26.22,
I0081493,17,1,26.22,
I0081494,21,1,26.22,
I0081495,28,1,26.22,
I0081496,3,1,26.22,
I0081497,23,1,26.22,
I0081498,12,1,26.22,
I0081499,0,0,26.22,
I0081500,30,1,26.22,
I0081501,16,1,26.22,
I0081502,7,1,25.53,
I0081503,1,1,25.53,
I0081504,5,1,25.53,
I0081505,3,1,25.53,
I0081506,69,1,25.53,
I0081507,36,1,25.53,
I0081508,38,1,25.53,
I0081509,44,1,25.53,
I0081510,1,1,33.12,
I0081511,13,1,33.12,
I0081512,9,1,33.12,
I0081513,17,1,33.12,
I0081514,22,1,33.12,
I0081515,23,1,33.12,
I0081516,11,1,33.12,
I0081517,15,1,33.12,
I0081518,14,1,33.12,
I0081519,11,1,33.12,
I0081520,10,1,33.12,
I0081521,17,1,33.12,
I0081522,14,1,33.12,
I0081523,0,0,33.12,
I0081524,0,0,33.12,
I0081525,6,1,33.12,
I0081526,1,1,33.12,
I0081527,15,1,33.12,
I0081528,3,1,33.12,
I0081529,2,1,28.29,
I0081530,2,1,28.29,
I0081531,1,1,28.29,
I0081532,1,1,28.29,
I0081533,1,1,28.29,
I0081534,1,1,28.29,
I0081535,0,0,28.29,
I0081536,0,0,28.29,
I0081537,13,1,35.19,
I0081538,0,0,35.19,
I0081539,11,1,35.19,
I0081540,7,1,35.19,
I0081541,2,1,29.67,
I0081542,0,0,29.67,
I0081543,0,0,29.67,
I0081544,0,0,29.67,
