sku,qty,is_in_stock,price
I0044952,0,0,103.5
I0044953,0,0,128.81
I0044954,0,0,128.81
I0044955,0,0,180.99
I0044956,0,0,127.19
I0044957,0,0,127.19
I0044958,0,0,138.18
I0044959,1,1,259.44
I0044960,0,0,138
I0044961,1,1,185.46
I0044962,0,0,113.7
I0044963,0,0,138
I0044964,0,0,159.58
I0044965,0,0,319.93
I0044966,0,0,114.08
I0044967,0,0,112.88
I0044968,0,0,138.18
I0044969,0,0,114.08
I0044970,0,0,176.64
I0044971,0,0,142.11
I0044972,0,0,159.58
I0044973,0,0,159.58
I0044974,0,0,143.52
I0044975,0,0,100.95
I0044976,0,0,151.8
I0044977,0,0,124.2
I0044978,0,0,126.96
I0044979,0,0,95.36
I0044980,0,0,119.44
I0044981,0,0,143.52
I0044982,0,0,119.44
I0044983,0,0,81.82
I0044984,0,0,99.36
I0044985,0,0,103.5
I0044986,0,0,124.2
I0044987,0,0,168.95
I0044988,0,0,150.81
I0044989,0,0,188.14
I0044990,0,0,188.14
I0044991,0,0,166.43
I0044992,0,0,128.81
I0044993,0,0,110.4
I0044994,0,0,131.1
I0044995,0,0,128.81
I0044996,0,0,113.95
I0044997,0,0,113.95
I0044998,0,0,113.95
I0044999,1,1,110.4
I0045000,0,0,140.97
I0045001,0,0,121.44
I0045002,0,0,121.44
I0045003,0,0,212.22
I0045004,0,0,236.31
I0045005,0,0,149.45
I0045006,0,0,149.45
I0045007,0,0,168.95
I0045008,0,0,117.3
I0045009,0,0,141.16
I0045010,0,0,117.3
I0045011,0,0,135.49
I0045012,0,0,141.16
I0045013,0,0,135.49
I0045014,0,0,150.21
I0045015,0,0,150.21
I0045016,0,0,174.31
I0045017,0,0,124.2
I0045018,0,0,103.5
I0045019,0,0,119.44
I0045020,0,0,174.31
I0045021,0,0,131.1
I0045022,0,0,131.1
I0045023,0,0,150.21
I0045024,0,0,105.67
I0045025,0,0,119.44
I0045026,0,0,105.67
I0045027,0,0,227.7
I0045028,0,0,225.63
I0045029,1,1,227.7
I0045030,0,0,255.05
I0045031,0,0,319.93
I0045032,0,0,319.93
I0045033,0,0,283.01
I0045034,0,0,283.01
I0045035,0,0,136.61
I0045036,0,0,136.61
I0045037,0,0,154.42
I0045038,0,0,154.42
I0045039,0,0,130.58
I0045040,0,0,130.58
I0045041,0,0,147.62
I0045042,0,0,130.58
I0045043,0,0,162.37
I0045044,0,0,162.37
I0045045,0,0,198.86
I0045046,0,0,96.6
I0045047,0,0,96.6
I0045048,0,0,111.82
I0045049,0,0,98.92
I0045050,0,0,111.82
I0045051,0,0,118.62
I0045052,0,0,118.62
I0045053,0,0,118.62
I0045054,0,0,118.62
I0045055,0,0,118.62
I0045056,0,0,118.62
I0045057,0,0,200.65
I0045058,0,0,200.65
I0045059,0,0,200.65
I0045060,0,0,200.65
I0045061,0,0,541.86
I0045062,0,0,541.86
I0045063,0,0,541.86
I0045064,0,0,541.86
I0045065,0,0,138
I0045066,0,0,138.06
I0045067,0,0,138.06
I0045068,0,0,113.73
I0045069,0,0,113.73
I0045070,0,0,100.6
